id,job_order_id,section_id,task_title,note,task_status,completed_at,price,billable,scheduled_date,mechanic_id,estimated_finish
586,606,complete,Tire pressure corrected; TPMS reset performed,Scenario B – quick-service task completed efficiently.,completed,2026-07-12 02:35:42.964095,,True,,,
587,607,received,Tire pressure corrected; TPMS reset performed,Scenario B – quick-service task completed efficiently.,completed,2026-07-02 02:35:42.964095,,True,,,
588,608,inspecting,All fluid reservoirs verified at safe levels,Scenario B – quick-service task completed efficiently.,in_progress,2026-05-21 02:35:42.964095,,True,,,
589,609,quotation,All fluid reservoirs verified at safe levels,Scenario B – quick-service task completed efficiently.,pending,2026-06-06 02:35:42.964095,,True,,,
590,610,quotation,Tire swapped and torque verified to spec,Scenario B – quick-service task completed efficiently.,pending,2026-05-17 02:35:42.964095,,True,,,
591,611,in_progress,Wiper blade clips snapped in; full sweep tested,Scenario B – quick-service task completed efficiently.,completed,2026-07-15 02:35:42.964095,,True,,,
592,612,in_progress,All fluid reservoirs verified at safe levels,Scenario B – quick-service task completed efficiently.,pending,2026-07-08 02:35:42.964095,,True,,,
593,613,received,Battery load test passed; terminals re-tightened,Scenario B – quick-service task completed efficiently.,completed,2026-06-28 02:35:42.964095,,True,,,
594,614,quotation,Tire pressure corrected; TPMS reset performed,Scenario B – quick-service task completed efficiently.,in_progress,2026-07-24 02:35:42.964095,,True,,,
595,615,received,Battery load test passed; terminals re-tightened,Scenario B – quick-service task completed efficiently.,completed,2026-07-12 02:35:42.964095,,True,,,
596,616,received,Cabin filter slot cleaned; new filter seated,Scenario B – quick-service task completed efficiently.,in_progress,2026-06-03 02:35:42.964095,,True,,,
597,617,complete,Quick oil drain and fill completed,Scenario B – quick-service task completed efficiently.,pending,,,True,,,
598,618,quotation,Wiper blade clips snapped in; full sweep tested,Scenario B – quick-service task completed efficiently.,completed,2026-05-20 02:35:42.964095,,True,,,
599,619,complete,Tire pressure corrected; TPMS reset performed,Scenario B – quick-service task completed efficiently.,pending,2026-06-03 02:35:42.964095,,True,,,
600,620,inspecting,Wiper blade clips snapped in; full sweep tested,Scenario B – quick-service task completed efficiently.,completed,2026-07-08 02:35:42.964095,,True,,,
601,621,in_progress,Visual brake inspection — no action required at this visit,Scenario B – quick-service task completed efficiently.,in_progress,2026-05-21 02:35:42.964095,,True,,,
602,622,quotation,Cabin filter slot cleaned; new filter seated,Scenario B – quick-service task completed efficiently.,completed,2026-05-28 02:35:42.964095,,True,,,
603,623,inspecting,Quick oil drain and fill completed,Scenario B – quick-service task completed efficiently.,pending,2026-05-29 02:35:42.964095,,True,,,
604,624,in_progress,Cabin filter slot cleaned; new filter seated,Scenario B – quick-service task completed efficiently.,in_progress,,,True,,,
605,625,received,Tire pressure corrected; TPMS reset performed,Scenario B – quick-service task completed efficiently.,pending,,,True,,,
606,626,in_progress,All fluid reservoirs verified at safe levels,Scenario B – quick-service task completed efficiently.,completed,2026-07-01 02:35:42.964095,,True,,,
607,627,complete,Wiper blade clips snapped in; full sweep tested,Scenario B – quick-service task completed efficiently.,in_progress,2026-07-13 02:35:42.964095,,True,,,
608,628,quotation,Cabin filter slot cleaned; new filter seated,Scenario B – quick-service task completed efficiently.,completed,2026-06-19 02:35:42.964095,,True,,,
609,629,quotation,Tire pressure corrected; TPMS reset performed,Scenario B – quick-service task completed efficiently.,in_progress,2026-06-11 02:35:42.964095,,True,,,
610,630,inspecting,Quick oil drain and fill completed,Scenario B – quick-service task completed efficiently.,completed,2026-06-06 02:35:42.964095,,True,,,
611,631,quotation,Wiper blade clips snapped in; full sweep tested,Scenario B – quick-service task completed efficiently.,completed,2026-06-15 02:35:42.964095,,True,,,
612,632,inspecting,Battery load test passed; terminals re-tightened,Scenario B – quick-service task completed efficiently.,completed,,,True,,,
613,633,complete,Quick oil drain and fill completed,Scenario B – quick-service task completed efficiently.,completed,2026-05-18 02:35:42.964095,,True,,,
614,634,quotation,Cabin filter slot cleaned; new filter seated,Scenario B – quick-service task completed efficiently.,pending,,,True,,,
615,635,complete,Wiper blade clips snapped in; full sweep tested,Scenario B – quick-service task completed efficiently.,in_progress,2026-07-21 02:35:42.964095,,True,,,
616,636,received,Quick oil drain and fill completed,Scenario B – quick-service task completed efficiently.,completed,2026-05-10 02:35:42.964095,,True,,,
617,637,received,Quick oil drain and fill completed,Scenario B – quick-service task completed efficiently.,in_progress,2026-06-19 02:35:42.964095,,True,,,
618,638,in_progress,Quick oil drain and fill completed,Scenario B – quick-service task completed efficiently.,pending,2026-07-22 02:35:42.964095,,True,,,
619,639,inspecting,Battery load test passed; terminals re-tightened,Scenario B – quick-service task completed efficiently.,completed,,,True,,,
620,640,received,Quick oil drain and fill completed,Scenario B – quick-service task completed efficiently.,completed,2026-07-17 02:35:42.964095,,True,,,
621,641,complete,Tire swapped and torque verified to spec,Scenario B – quick-service task completed efficiently.,completed,2026-06-28 02:35:42.964095,,True,,,
622,642,received,Tire swapped and torque verified to spec,Scenario B – quick-service task completed efficiently.,pending,,,True,,,
623,643,complete,Tire pressure corrected; TPMS reset performed,Scenario B – quick-service task completed efficiently.,pending,2026-08-03 02:35:42.964095,,True,,,
624,644,inspecting,Cabin filter slot cleaned; new filter seated,Scenario B – quick-service task completed efficiently.,pending,2026-07-14 02:35:42.964095,,True,,,
625,645,in_progress,Battery load test passed; terminals re-tightened,Scenario B – quick-service task completed efficiently.,completed,2026-05-28 02:35:42.964095,,True,,,
626,646,received,Wiper blade clips snapped in; full sweep tested,Scenario B – quick-service task completed efficiently.,completed,,,True,,,
627,647,inspecting,Tire swapped and torque verified to spec,Scenario B – quick-service task completed efficiently.,completed,2026-06-26 02:35:42.964095,,True,,,
628,648,received,Quick oil drain and fill completed,Scenario B – quick-service task completed efficiently.,in_progress,2026-05-30 02:35:42.964095,,True,,,
629,649,complete,Battery load test passed; terminals re-tightened,Scenario B – quick-service task completed efficiently.,in_progress,2026-07-20 02:35:42.964095,,True,,,
630,650,inspecting,Visual brake inspection — no action required at this visit,Scenario B – quick-service task completed efficiently.,completed,2026-05-08 02:35:42.964095,,True,,,
631,651,complete,Visual brake inspection — no action required at this visit,Scenario B – quick-service task completed efficiently.,completed,2026-07-11 02:35:42.964095,,True,,,
632,652,received,Tire pressure corrected; TPMS reset performed,Scenario B – quick-service task completed efficiently.,completed,,,True,,,
633,653,received,Quick oil drain and fill completed,Scenario B – quick-service task completed efficiently.,completed,2026-07-04 02:35:42.964095,,True,,,
634,654,in_progress,Quick oil drain and fill completed,Scenario B – quick-service task completed efficiently.,pending,2026-06-12 02:35:42.964095,,True,,,
635,655,inspecting,Tire pressure corrected; TPMS reset performed,Scenario B – quick-service task completed efficiently.,in_progress,,,True,,,
636,656,complete,Battery load test passed; terminals re-tightened,Scenario B – quick-service task completed efficiently.,pending,2026-07-26 02:35:42.964095,,True,,,
637,657,in_progress,Wiper blade clips snapped in; full sweep tested,Scenario B – quick-service task completed efficiently.,completed,,,True,,,
638,658,inspecting,Quick oil drain and fill completed,Scenario B – quick-service task completed efficiently.,completed,,,True,,,
639,659,complete,Wiper blade clips snapped in; full sweep tested,Scenario B – quick-service task completed efficiently.,completed,,,True,,,
640,660,inspecting,Tire swapped and torque verified to spec,Scenario B – quick-service task completed efficiently.,in_progress,2026-05-16 02:35:42.964095,,True,,,
641,661,quotation,Battery load test passed; terminals re-tightened,Scenario B – quick-service task completed efficiently.,in_progress,2026-06-30 02:35:42.964095,,True,,,
642,662,inspecting,Cabin filter slot cleaned; new filter seated,Scenario B – quick-service task completed efficiently.,pending,,,True,,,
643,663,complete,Battery load test passed; terminals re-tightened,Scenario B – quick-service task completed efficiently.,completed,,,True,,,
644,664,complete,Cabin filter slot cleaned; new filter seated,Scenario B – quick-service task completed efficiently.,completed,2026-05-12 02:35:42.964095,,True,,,
645,665,complete,Cabin filter slot cleaned; new filter seated,Scenario B – quick-service task completed efficiently.,completed,2026-05-21 02:35:42.964095,,True,,,
646,666,in_progress,Wiper blade clips snapped in; full sweep tested,Scenario B – quick-service task completed efficiently.,pending,2026-05-30 02:35:42.964095,,True,,,
647,667,inspecting,Wiper blade clips snapped in; full sweep tested,Scenario B – quick-service task completed efficiently.,completed,2026-07-16 02:35:42.964095,,True,,,
648,668,complete,Cabin filter slot cleaned; new filter seated,Scenario B – quick-service task completed efficiently.,completed,2026-06-10 02:35:42.964095,,True,,,
649,669,complete,Tire swapped and torque verified to spec,Scenario B – quick-service task completed efficiently.,in_progress,,,True,,,
650,670,received,Wiper blade clips snapped in; full sweep tested,Scenario B – quick-service task completed efficiently.,completed,2026-05-12 02:35:42.964095,,True,,,
651,671,received,All fluid reservoirs verified at safe levels,Scenario B – quick-service task completed efficiently.,completed,2026-06-17 02:35:42.964095,,True,,,
652,672,received,Quick oil drain and fill completed,Scenario B – quick-service task completed efficiently.,in_progress,2026-05-10 02:35:42.964095,,True,,,
653,673,quotation,Cabin filter slot cleaned; new filter seated,Scenario B – quick-service task completed efficiently.,completed,2026-05-15 02:35:42.964095,,True,,,
654,674,complete,Battery load test passed; terminals re-tightened,Scenario B – quick-service task completed efficiently.,pending,2026-06-21 02:35:42.964095,,True,,,
655,675,in_progress,Cabin filter slot cleaned; new filter seated,Scenario B – quick-service task completed efficiently.,pending,2026-07-04 02:35:42.964095,,True,,,
656,676,complete,Visual brake inspection — no action required at this visit,Scenario B – quick-service task completed efficiently.,in_progress,,,True,,,
657,677,inspecting,Tire pressure corrected; TPMS reset performed,Scenario B – quick-service task completed efficiently.,in_progress,,,True,,,
658,678,complete,Wiper blade clips snapped in; full sweep tested,Scenario B – quick-service task completed efficiently.,completed,2026-06-02 02:35:42.964095,,True,,,
659,679,received,Cabin filter slot cleaned; new filter seated,Scenario B – quick-service task completed efficiently.,pending,2026-07-29 02:35:42.964095,,True,,,
660,680,inspecting,Cabin filter slot cleaned; new filter seated,Scenario B – quick-service task completed efficiently.,completed,2026-05-15 02:35:42.964095,,True,,,
661,681,quotation,Visual brake inspection — no action required at this visit,Scenario B – quick-service task completed efficiently.,completed,2026-05-21 02:35:42.964095,,True,,,
662,682,inspecting,Visual brake inspection — no action required at this visit,Scenario B – quick-service task completed efficiently.,in_progress,2026-05-09 02:35:42.964095,,True,,,
663,683,received,Visual brake inspection — no action required at this visit,Scenario B – quick-service task completed efficiently.,completed,2026-05-10 02:35:42.964095,,True,,,
664,684,complete,Quick oil drain and fill completed,Scenario B – quick-service task completed efficiently.,completed,2026-06-19 02:35:42.964095,,True,,,
665,685,in_progress,Battery load test passed; terminals re-tightened,Scenario B – quick-service task completed efficiently.,completed,2026-07-21 02:35:42.964095,,True,,,
666,686,inspecting,Wiper blade clips snapped in; full sweep tested,Scenario B – quick-service task completed efficiently.,completed,2026-05-20 02:35:42.964095,,True,,,
667,687,received,Wiper blade clips snapped in; full sweep tested,Scenario B – quick-service task completed efficiently.,completed,2026-05-26 02:35:42.964095,,True,,,
668,688,in_progress,Battery load test passed; terminals re-tightened,Scenario B – quick-service task completed efficiently.,completed,2026-07-18 02:35:42.964095,,True,,,
669,689,inspecting,Tire pressure corrected; TPMS reset performed,Scenario B – quick-service task completed efficiently.,completed,2026-06-11 02:35:42.964095,,True,,,
670,690,complete,Tire swapped and torque verified to spec,Scenario B – quick-service task completed efficiently.,pending,,,True,,,
671,691,received,Wiper blade clips snapped in; full sweep tested,Scenario B – quick-service task completed efficiently.,pending,,,True,,,
672,692,complete,Battery load test passed; terminals re-tightened,Scenario B – quick-service task completed efficiently.,completed,2026-07-18 02:35:42.964095,,True,,,
673,693,inspecting,Cabin filter slot cleaned; new filter seated,Scenario B – quick-service task completed efficiently.,completed,2026-07-14 02:35:42.964095,,True,,,
674,694,received,Tire pressure corrected; TPMS reset performed,Scenario B – quick-service task completed efficiently.,completed,2026-06-28 02:35:42.964095,,True,,,
675,695,received,Quick oil drain and fill completed,Scenario B – quick-service task completed efficiently.,completed,,,True,,,
676,696,received,Wiper blade clips snapped in; full sweep tested,Scenario B – quick-service task completed efficiently.,completed,2026-06-28 02:35:42.964095,,True,,,
677,697,received,Wiper blade clips snapped in; full sweep tested,Scenario B – quick-service task completed efficiently.,completed,2026-07-04 02:35:42.964095,,True,,,
678,698,inspecting,Tire swapped and torque verified to spec,Scenario B – quick-service task completed efficiently.,completed,2026-05-17 02:35:42.964095,,True,,,
679,699,received,Quick oil drain and fill completed,Scenario B – quick-service task completed efficiently.,completed,2026-06-19 02:35:42.964095,,True,,,
680,700,inspecting,Quick oil drain and fill completed,Scenario B – quick-service task completed efficiently.,completed,,,True,,,
681,701,received,Tire swapped and torque verified to spec,Scenario B – quick-service task completed efficiently.,completed,2026-07-30 02:35:42.964095,,True,,,
682,702,received,Quick oil drain and fill completed,Scenario B – quick-service task completed efficiently.,completed,2026-06-07 02:35:42.964095,,True,,,
683,703,received,Wiper blade clips snapped in; full sweep tested,Scenario B – quick-service task completed efficiently.,in_progress,2026-05-13 02:35:42.964095,,True,,,
684,704,complete,Cabin filter slot cleaned; new filter seated,Scenario B – quick-service task completed efficiently.,in_progress,2026-06-24 02:35:42.964095,,True,,,
685,705,inspecting,Tire swapped and torque verified to spec,Scenario B – quick-service task completed efficiently.,in_progress,2026-06-29 02:35:42.964095,,True,,,
686,706,complete,Cabin filter slot cleaned; new filter seated,Scenario B – quick-service task completed efficiently.,completed,2026-06-27 02:35:42.964095,,True,,,
687,707,quotation,Wiper blade clips snapped in; full sweep tested,Scenario B – quick-service task completed efficiently.,in_progress,2026-07-14 02:35:42.964095,,True,,,
688,708,received,Wiper blade clips snapped in; full sweep tested,Scenario B – quick-service task completed efficiently.,pending,2026-05-16 02:35:42.964095,,True,,,
689,709,received,Battery load test passed; terminals re-tightened,Scenario B – quick-service task completed efficiently.,completed,2026-07-07 02:35:42.964095,,True,,,
690,710,complete,Visual brake inspection — no action required at this visit,Scenario B – quick-service task completed efficiently.,pending,2026-07-01 02:35:42.964095,,True,,,
691,711,in_progress,Tire pressure corrected; TPMS reset performed,Scenario B – quick-service task completed efficiently.,completed,2026-07-03 02:35:42.964095,,True,,,
692,712,received,Visual brake inspection — no action required at this visit,Scenario B – quick-service task completed efficiently.,completed,2026-07-06 02:35:42.964095,,True,,,
693,713,complete,Battery load test passed; terminals re-tightened,Scenario B – quick-service task completed efficiently.,pending,,,True,,,
694,714,quotation,Wiper blade clips snapped in; full sweep tested,Scenario B – quick-service task completed efficiently.,in_progress,2026-06-04 02:35:42.964095,,True,,,
695,715,received,Visual brake inspection — no action required at this visit,Scenario B – quick-service task completed efficiently.,completed,2026-06-07 02:35:42.964095,,True,,,
696,716,complete,All fluid reservoirs verified at safe levels,Scenario B – quick-service task completed efficiently.,in_progress,2026-07-19 02:35:42.964095,,True,,,
697,717,quotation,Tire pressure corrected; TPMS reset performed,Scenario B – quick-service task completed efficiently.,completed,2026-06-17 02:35:42.964095,,True,,,
698,718,complete,Tire pressure corrected; TPMS reset performed,Scenario B – quick-service task completed efficiently.,in_progress,2026-06-23 02:35:42.964095,,True,,,
699,719,complete,Tire pressure corrected; TPMS reset performed,Scenario B – quick-service task completed efficiently.,in_progress,2026-07-10 02:35:42.964095,,True,,,
700,720,received,Tire swapped and torque verified to spec,Scenario B – quick-service task completed efficiently.,completed,2026-08-02 02:35:42.964095,,True,,,
701,721,received,Visual brake inspection — no action required at this visit,Scenario B – quick-service task completed efficiently.,completed,2026-07-02 02:35:42.964095,,True,,,
702,722,in_progress,Tire swapped and torque verified to spec,Scenario B – quick-service task completed efficiently.,completed,2026-07-20 02:35:42.964095,,True,,,
703,723,quotation,Visual brake inspection — no action required at this visit,Scenario B – quick-service task completed efficiently.,completed,,,True,,,
704,724,in_progress,Quick oil drain and fill completed,Scenario B – quick-service task completed efficiently.,pending,2026-07-20 02:35:42.964095,,True,,,
705,725,inspecting,Tire pressure corrected; TPMS reset performed,Scenario B – quick-service task completed efficiently.,completed,,,True,,,
706,726,complete,Cabin filter slot cleaned; new filter seated,Scenario B – quick-service task completed efficiently.,completed,,,True,,,
707,727,received,Quick oil drain and fill completed,Scenario B – quick-service task completed efficiently.,in_progress,2026-07-10 02:35:42.964095,,True,,,
708,728,inspecting,Quick oil drain and fill completed,Scenario B – quick-service task completed efficiently.,completed,2026-06-29 02:35:42.964095,,True,,,
709,729,quotation,Tire swapped and torque verified to spec,Scenario B – quick-service task completed efficiently.,in_progress,2026-07-18 02:35:42.964095,,True,,,
710,730,received,Battery load test passed; terminals re-tightened,Scenario B – quick-service task completed efficiently.,completed,2026-05-15 02:35:42.964095,,True,,,
711,731,received,Battery load test passed; terminals re-tightened,Scenario B – quick-service task completed efficiently.,pending,,,True,,,
712,732,complete,Tire pressure corrected; TPMS reset performed,Scenario B – quick-service task completed efficiently.,pending,2026-06-28 02:35:42.964095,,True,,,
713,733,received,All fluid reservoirs verified at safe levels,Scenario B – quick-service task completed efficiently.,completed,2026-07-06 02:35:42.964095,,True,,,
714,734,quotation,Visual brake inspection — no action required at this visit,Scenario B – quick-service task completed efficiently.,completed,2026-05-15 02:35:42.964095,,True,,,
715,735,in_progress,Tire swapped and torque verified to spec,Scenario B – quick-service task completed efficiently.,completed,,,True,,,
716,736,complete,Quick oil drain and fill completed,Scenario B – quick-service task completed efficiently.,completed,2026-08-04 02:35:42.964095,,True,,,
717,737,quotation,All fluid reservoirs verified at safe levels,Scenario B – quick-service task completed efficiently.,completed,,,True,,,
718,738,complete,Tire swapped and torque verified to spec,Scenario B – quick-service task completed efficiently.,completed,2026-05-27 02:35:42.964095,,True,,,
719,739,inspecting,Battery load test passed; terminals re-tightened,Scenario B – quick-service task completed efficiently.,completed,2026-07-25 02:35:42.964095,,True,,,
720,740,inspecting,Quick oil drain and fill completed,Scenario B – quick-service task completed efficiently.,completed,2026-07-15 02:35:42.964095,,True,,,
721,741,in_progress,Battery load test passed; terminals re-tightened,Scenario B – quick-service task completed efficiently.,completed,2026-06-03 02:35:42.964095,,True,,,
722,742,complete,Tire pressure corrected; TPMS reset performed,Scenario B – quick-service task completed efficiently.,completed,2026-05-19 02:35:42.964095,,True,,,
723,743,quotation,Tire pressure corrected; TPMS reset performed,Scenario B – quick-service task completed efficiently.,in_progress,,,True,,,
724,744,quotation,Tire swapped and torque verified to spec,Scenario B – quick-service task completed efficiently.,pending,,,True,,,
725,745,complete,Tire swapped and torque verified to spec,Scenario B – quick-service task completed efficiently.,completed,2026-07-20 02:35:42.964095,,True,,,
726,746,quotation,Battery load test passed; terminals re-tightened,Scenario B – quick-service task completed efficiently.,in_progress,,,True,,,
727,747,complete,Quick oil drain and fill completed,Scenario B – quick-service task completed efficiently.,completed,2026-06-05 02:35:42.964095,,True,,,
728,748,quotation,Battery load test passed; terminals re-tightened,Scenario B – quick-service task completed efficiently.,completed,2026-06-21 02:35:42.964095,,True,,,
729,749,in_progress,Wiper blade clips snapped in; full sweep tested,Scenario B – quick-service task completed efficiently.,pending,2026-06-24 02:35:42.964095,,True,,,
730,750,inspecting,All fluid reservoirs verified at safe levels,Scenario B – quick-service task completed efficiently.,completed,2026-05-15 02:35:42.964095,,True,,,
731,751,complete,Tire swapped and torque verified to spec,Scenario B – quick-service task completed efficiently.,completed,2026-05-26 02:35:42.964095,,True,,,
732,752,complete,Battery load test passed; terminals re-tightened,Scenario B – quick-service task completed efficiently.,pending,,,True,,,
733,753,inspecting,Visual brake inspection — no action required at this visit,Scenario B – quick-service task completed efficiently.,completed,2026-07-19 02:35:42.964095,,True,,,
734,754,quotation,Cabin filter slot cleaned; new filter seated,Scenario B – quick-service task completed efficiently.,completed,2026-06-08 02:35:42.964095,,True,,,
735,755,in_progress,Quick oil drain and fill completed,Scenario B – quick-service task completed efficiently.,completed,2026-06-02 02:35:42.964095,,True,,,
736,756,in_progress,Quick oil drain and fill completed,Scenario B – quick-service task completed efficiently.,pending,2026-08-01 02:35:42.964095,,True,,,
737,757,inspecting,Visual brake inspection — no action required at this visit,Scenario B – quick-service task completed efficiently.,completed,2026-06-02 02:35:42.964095,,True,,,
738,758,received,Battery load test passed; terminals re-tightened,Scenario B – quick-service task completed efficiently.,completed,2026-07-13 02:35:42.964095,,True,,,
739,759,received,Visual brake inspection — no action required at this visit,Scenario B – quick-service task completed efficiently.,in_progress,,,True,,,
740,760,inspecting,Cabin filter slot cleaned; new filter seated,Scenario B – quick-service task completed efficiently.,completed,,,True,,,
741,761,in_progress,Battery load test passed; terminals re-tightened,Scenario B – quick-service task completed efficiently.,completed,2026-08-01 02:35:42.964095,,True,,,
742,762,in_progress,Wiper blade clips snapped in; full sweep tested,Scenario B – quick-service task completed efficiently.,completed,2026-08-04 02:35:42.964095,,True,,,
743,763,received,All fluid reservoirs verified at safe levels,Scenario B – quick-service task completed efficiently.,completed,2026-05-18 02:35:42.964095,,True,,,
744,764,received,All fluid reservoirs verified at safe levels,Scenario B – quick-service task completed efficiently.,completed,2026-07-25 02:35:42.964095,,True,,,
745,765,received,Visual brake inspection — no action required at this visit,Scenario B – quick-service task completed efficiently.,completed,2026-06-15 02:35:42.964095,,True,,,
746,766,received,Tire swapped and torque verified to spec,Scenario B – quick-service task completed efficiently.,completed,,,True,,,
747,767,quotation,Wiper blade clips snapped in; full sweep tested,Scenario B – quick-service task completed efficiently.,pending,,,True,,,
748,768,received,Tire swapped and torque verified to spec,Scenario B – quick-service task completed efficiently.,completed,2026-07-08 02:35:42.964095,,True,,,
749,769,quotation,Wiper blade clips snapped in; full sweep tested,Scenario B – quick-service task completed efficiently.,completed,2026-07-30 02:35:42.964095,,True,,,
750,770,inspecting,Quick oil drain and fill completed,Scenario B – quick-service task completed efficiently.,in_progress,2026-06-23 02:35:42.964095,,True,,,
751,771,received,Visual brake inspection — no action required at this visit,Scenario B – quick-service task completed efficiently.,completed,,,True,,,
752,772,in_progress,Quick oil drain and fill completed,Scenario B – quick-service task completed efficiently.,completed,,,True,,,
753,773,quotation,All fluid reservoirs verified at safe levels,Scenario B – quick-service task completed efficiently.,completed,2026-06-21 02:35:42.964095,,True,,,
754,774,in_progress,Wiper blade clips snapped in; full sweep tested,Scenario B – quick-service task completed efficiently.,in_progress,2026-06-04 02:35:42.964095,,True,,,
755,775,inspecting,Visual brake inspection — no action required at this visit,Scenario B – quick-service task completed efficiently.,completed,,,True,,,
756,776,quotation,Tire swapped and torque verified to spec,Scenario B – quick-service task completed efficiently.,pending,,,True,,,
757,777,in_progress,Visual brake inspection — no action required at this visit,Scenario B – quick-service task completed efficiently.,pending,2026-06-28 02:35:42.964095,,True,,,
758,778,inspecting,Cabin filter slot cleaned; new filter seated,Scenario B – quick-service task completed efficiently.,completed,2026-06-30 02:35:42.964095,,True,,,
759,779,received,Visual brake inspection — no action required at this visit,Scenario B – quick-service task completed efficiently.,pending,,,True,,,
760,780,quotation,Wiper blade clips snapped in; full sweep tested,Scenario B – quick-service task completed efficiently.,completed,2026-07-31 02:35:42.964095,,True,,,
761,781,in_progress,Visual brake inspection — no action required at this visit,Scenario B – quick-service task completed efficiently.,completed,2026-06-15 02:35:42.964095,,True,,,
762,782,in_progress,All fluid reservoirs verified at safe levels,Scenario B – quick-service task completed efficiently.,completed,2026-07-04 02:35:42.964095,,True,,,
763,783,complete,Quick oil drain and fill completed,Scenario B – quick-service task completed efficiently.,pending,,,True,,,
764,784,inspecting,All fluid reservoirs verified at safe levels,Scenario B – quick-service task completed efficiently.,completed,2026-06-15 02:35:42.964095,,True,,,
765,785,in_progress,All fluid reservoirs verified at safe levels,Scenario B – quick-service task completed efficiently.,completed,2026-06-27 02:35:42.964095,,True,,,
766,786,quotation,Tire pressure corrected; TPMS reset performed,Scenario B – quick-service task completed efficiently.,completed,2026-07-24 02:35:42.964095,,True,,,
767,787,received,Wiper blade clips snapped in; full sweep tested,Scenario B – quick-service task completed efficiently.,completed,2026-06-21 02:35:42.964095,,True,,,
768,788,inspecting,Visual brake inspection — no action required at this visit,Scenario B – quick-service task completed efficiently.,completed,2026-07-12 02:35:42.964095,,True,,,
769,789,inspecting,Tire swapped and torque verified to spec,Scenario B – quick-service task completed efficiently.,pending,,,True,,,
770,790,inspecting,Battery load test passed; terminals re-tightened,Scenario B – quick-service task completed efficiently.,pending,2026-05-16 02:35:42.964095,,True,,,
771,791,complete,Cabin filter slot cleaned; new filter seated,Scenario B – quick-service task completed efficiently.,pending,2026-06-27 02:35:42.964095,,True,,,
772,792,quotation,Visual brake inspection — no action required at this visit,Scenario B – quick-service task completed efficiently.,completed,2026-06-16 02:35:42.964095,,True,,,
773,793,received,Battery load test passed; terminals re-tightened,Scenario B – quick-service task completed efficiently.,completed,2026-06-07 02:35:42.964095,,True,,,
774,794,complete,Wiper blade clips snapped in; full sweep tested,Scenario B – quick-service task completed efficiently.,completed,,,True,,,
775,795,quotation,Cabin filter slot cleaned; new filter seated,Scenario B – quick-service task completed efficiently.,completed,2026-06-10 02:35:42.964095,,True,,,
776,796,quotation,All fluid reservoirs verified at safe levels,Scenario B – quick-service task completed efficiently.,completed,2026-06-06 02:35:42.964095,,True,,,
777,797,received,Tire swapped and torque verified to spec,Scenario B – quick-service task completed efficiently.,completed,2026-06-18 02:35:42.964095,,True,,,
778,798,complete,Tire pressure corrected; TPMS reset performed,Scenario B – quick-service task completed efficiently.,completed,2026-05-30 02:35:42.964095,,True,,,
779,799,inspecting,Visual brake inspection — no action required at this visit,Scenario B – quick-service task completed efficiently.,pending,2026-06-20 02:35:42.964095,,True,,,
780,800,complete,Wiper blade clips snapped in; full sweep tested,Scenario B – quick-service task completed efficiently.,pending,2026-08-01 02:35:42.964095,,True,,,
781,801,in_progress,Cabin filter slot cleaned; new filter seated,Scenario B – quick-service task completed efficiently.,in_progress,,,True,,,
782,802,inspecting,All fluid reservoirs verified at safe levels,Scenario B – quick-service task completed efficiently.,completed,2026-06-22 02:35:42.964095,,True,,,
783,803,quotation,Visual brake inspection — no action required at this visit,Scenario B – quick-service task completed efficiently.,completed,2026-06-06 02:35:42.964095,,True,,,
784,804,quotation,All fluid reservoirs verified at safe levels,Scenario B – quick-service task completed efficiently.,completed,2026-08-04 02:35:42.964095,,True,,,
785,805,in_progress,Battery load test passed; terminals re-tightened,Scenario B – quick-service task completed efficiently.,completed,2026-05-12 02:35:42.964095,,True,,,
786,806,complete,Wiper blade clips snapped in; full sweep tested,Scenario B – quick-service task completed efficiently.,completed,2026-07-04 02:35:42.964095,,True,,,
787,807,complete,Tire swapped and torque verified to spec,Scenario B – quick-service task completed efficiently.,completed,2026-06-01 02:35:42.964095,,True,,,
788,808,inspecting,Battery load test passed; terminals re-tightened,Scenario B – quick-service task completed efficiently.,completed,,,True,,,
789,809,in_progress,All fluid reservoirs verified at safe levels,Scenario B – quick-service task completed efficiently.,completed,2026-07-14 02:35:42.964095,,True,,,
790,810,received,Tire pressure corrected; TPMS reset performed,Scenario B – quick-service task completed efficiently.,completed,2026-07-01 02:35:42.964095,,True,,,
791,811,complete,Battery load test passed; terminals re-tightened,Scenario B – quick-service task completed efficiently.,pending,2026-05-10 02:35:42.964095,,True,,,
792,812,inspecting,All fluid reservoirs verified at safe levels,Scenario B – quick-service task completed efficiently.,pending,2026-07-11 02:35:42.964095,,True,,,
793,813,quotation,All fluid reservoirs verified at safe levels,Scenario B – quick-service task completed efficiently.,completed,,,True,,,
794,814,inspecting,Tire swapped and torque verified to spec,Scenario B – quick-service task completed efficiently.,completed,2026-06-11 02:35:42.964095,,True,,,
795,815,received,All fluid reservoirs verified at safe levels,Scenario B – quick-service task completed efficiently.,completed,2026-05-09 02:35:42.964095,,True,,,
796,816,received,Quick oil drain and fill completed,Scenario B – quick-service task completed efficiently.,completed,2026-05-08 02:35:42.964095,,True,,,
797,817,quotation,Tire pressure corrected; TPMS reset performed,Scenario B – quick-service task completed efficiently.,pending,2026-06-16 02:35:42.964095,,True,,,
