job_order_id,part_name,base_name,tier,is_oem,category,quantity,unit,unit_price,total,include,is_synthetic
374,RTV Silicone Gasket Maker,RTV Silicone Gasket Maker,standard,False,Fluids & Consumables,1.0,tube,250.00,250.00,True,True
374,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,1.0,can,250.00,250.00,True,True
375,Suspension Bushing,Suspension Bushing,replacement,False,Steering & Suspension,3.0,pc,800.00,2400.00,True,True
375,Tie Rod End,Tie Rod End,replacement,False,Steering & Suspension,2.0,pc,1200.00,2400.00,True,True
375,Stabilizer Link,Stabilizer Link,original,True,Steering & Suspension,2.0,pc,1750.00,3500.00,True,True
375,Shock Absorber,Shock Absorber,replacement,False,Steering & Suspension,2.0,pc,2550.00,5100.00,True,True
375,Shock Mounting,Shock Mounting,replacement,False,Steering & Suspension,2.0,pc,1100.00,2200.00,True,True
376,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,2.0,can,250.00,500.00,True,True
376,Brake Fluid,Brake Fluid,standard,False,Fluids & Consumables,1.0,bottle,300.00,300.00,True,True
376,Brake Pads,Brake Pads,original,True,Braking,2.0,set,3750.00,7500.00,True,True
376,Brake Shoe,Brake Shoe,original,True,Braking,1.0,set,3250.00,3250.00,True,True
377,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,5.0,liter,450.00,2250.00,True,True
377,Air Filter,Air Filter,original,True,Filters,1.0,pc,2600.00,2600.00,True,True
377,Cabin Filter,Cabin Filter,original,True,Filters,1.0,pc,1250.00,1250.00,True,True
377,Fuel Filter,Fuel Filter,original,True,Filters,1.0,pc,1550.00,1550.00,True,True
378,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,4.0,liter,500.00,2000.00,True,True
378,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,400.00,400.00,True,True
378,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,450.00,450.00,True,True
378,Fuel Filter,Fuel Filter,replacement,False,Filters,1.0,pc,750.00,750.00,True,True
379,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,7.0,liter,400.00,2800.00,True,True
379,Air Filter,Air Filter,replacement,False,Filters,1.0,pc,650.00,650.00,True,True
379,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,450.00,450.00,True,True
379,Fuel Filter,Fuel Filter,replacement,False,Filters,1.0,pc,600.00,600.00,True,True
380,Clutch Disc,Clutch Disc,replacement,False,Transmission,1.0,pc,2950.00,2950.00,True,True
380,Pressure Plate,Pressure Plate,original,True,Transmission,1.0,pc,4950.00,4950.00,True,True
380,Release Bearing,Release Bearing,replacement,False,Transmission,1.0,pc,1000.00,1000.00,True,True
380,RTV Silicone Gasket Maker,RTV Silicone Gasket Maker,standard,False,Fluids & Consumables,1.0,tube,250.00,250.00,True,True
380,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,1.0,can,250.00,250.00,True,True
381,A/C Evaporator,A/C Evaporator,replacement,False,General,1.0,pc,4450.00,4450.00,True,True
381,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,800.00,800.00,True,True
381,Freon (R134a),Freon (R134a),standard,False,Fluids & Consumables,1.0,can,400.00,400.00,True,True
381,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,500.00,500.00,True,True
382,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,5.0,liter,500.00,2500.00,True,True
382,Air Filter,Air Filter,replacement,False,Filters,1.0,pc,700.00,700.00,True,True
382,Cabin Filter,Cabin Filter,original,True,Filters,1.0,pc,1250.00,1250.00,True,True
382,Fuel Filter,Fuel Filter,original,True,Filters,1.0,pc,1500.00,1500.00,True,True
383,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,3.0,liter,450.00,1350.00,True,True
383,Air Filter,Air Filter,replacement,False,Filters,1.0,pc,650.00,650.00,True,True
383,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,450.00,450.00,True,True
383,Fuel Filter,Fuel Filter,replacement,False,Filters,1.0,pc,550.00,550.00,True,True
384,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,2.0,can,250.00,500.00,True,True
384,Brake Fluid,Brake Fluid,standard,False,Fluids & Consumables,1.0,bottle,350.00,350.00,True,True
384,Brake Pads,Brake Pads,original,True,Braking,2.0,set,3800.00,7600.00,True,True
384,Brake Shoe,Brake Shoe,original,True,Braking,1.0,set,3300.00,3300.00,True,True
384,Wheel Cylinder,Wheel Cylinder,original,True,Braking,2.0,pc,1700.00,3400.00,True,True
385,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,3.0,liter,450.00,1350.00,True,True
385,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,350.00,350.00,True,True
385,Air Filter,Air Filter,replacement,False,Filters,1.0,pc,700.00,700.00,True,True
385,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,450.00,450.00,True,True
385,Fuel Filter,Fuel Filter,replacement,False,Filters,1.0,pc,600.00,600.00,True,True
386,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,7.0,liter,450.00,3150.00,True,True
386,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,300.00,300.00,True,True
386,Air Filter,Air Filter,replacement,False,Filters,1.0,pc,800.00,800.00,True,True
386,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,500.00,500.00,True,True
386,Fuel Filter,Fuel Filter,replacement,False,Filters,1.0,pc,750.00,750.00,True,True
387,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,2.0,can,300.00,600.00,True,True
387,Brake Fluid,Brake Fluid,standard,False,Fluids & Consumables,1.0,bottle,300.00,300.00,True,True
387,Brake Pads,Brake Pads,replacement,False,Braking,1.0,set,1500.00,1500.00,True,True
387,Wheel Cylinder,Wheel Cylinder,replacement,False,Braking,1.0,pc,1000.00,1000.00,True,True
388,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,4.0,liter,450.00,1800.00,True,True
388,Cabin Filter,Cabin Filter,original,True,Filters,1.0,pc,1150.00,1150.00,True,True
388,Fuel Filter,Fuel Filter,original,True,Filters,1.0,pc,1850.00,1850.00,True,True
389,A/C Evaporator,A/C Evaporator,replacement,False,General,1.0,pc,4850.00,4850.00,True,True
389,Freon (R134a),Freon (R134a),standard,False,Fluids & Consumables,1.0,can,550.00,550.00,True,True
389,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,450.00,450.00,True,True
390,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,7.0,liter,500.00,3500.00,True,True
390,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,300.00,300.00,True,True
390,Air Filter,Air Filter,replacement,False,Filters,1.0,pc,800.00,800.00,True,True
390,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,500.00,500.00,True,True
391,Air Filter,Air Filter,replacement,False,Filters,1.0,pc,800.00,800.00,True,True
391,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,400.00,400.00,True,True
391,Fuel Filter,Fuel Filter,replacement,False,Filters,1.0,pc,600.00,600.00,True,True
392,Valve Cover Gasket,Valve Cover Gasket,original,True,Engine,1.0,pc,1300.00,1300.00,True,True
392,Crankshaft Oil Seal,Crankshaft Oil Seal,original,True,Engine,1.0,pc,2200.00,2200.00,True,True
392,RTV Silicone Gasket Maker,RTV Silicone Gasket Maker,standard,False,Fluids & Consumables,1.0,tube,300.00,300.00,True,True
392,Drive / Fan Belt,Drive / Fan Belt,original,True,General,1.0,pc,2850.00,2850.00,True,True
392,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,3.0,liter,450.00,1350.00,True,True
392,Oil Filter,Oil Filter,original,True,Filters,1.0,pc,700.00,700.00,True,True
393,Suspension Bushing,Suspension Bushing,replacement,False,Steering & Suspension,2.0,pc,700.00,1400.00,True,True
393,Stabilizer Link,Stabilizer Link,replacement,False,Steering & Suspension,2.0,pc,1350.00,2700.00,True,True
393,Shock Absorber,Shock Absorber,replacement,False,Steering & Suspension,2.0,pc,2350.00,4700.00,True,True
393,Shock Mounting,Shock Mounting,replacement,False,Steering & Suspension,2.0,pc,1050.00,2100.00,True,True
394,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,6.0,liter,450.00,2700.00,True,True
394,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,350.00,350.00,True,True
394,Air Filter,Air Filter,replacement,False,Filters,1.0,pc,500.00,500.00,True,True
394,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,500.00,500.00,True,True
394,Fuel Filter,Fuel Filter,replacement,False,Filters,1.0,pc,550.00,550.00,True,True
395,Valve Cover Gasket,Valve Cover Gasket,replacement,False,Engine,1.0,pc,550.00,550.00,True,True
395,Crankshaft Oil Seal,Crankshaft Oil Seal,replacement,False,Engine,1.0,pc,1450.00,1450.00,True,True
395,RTV Silicone Gasket Maker,RTV Silicone Gasket Maker,standard,False,Fluids & Consumables,1.0,tube,300.00,300.00,True,True
395,Drive / Fan Belt,Drive / Fan Belt,replacement,False,General,1.0,pc,1750.00,1750.00,True,True
395,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,4.0,liter,500.00,2000.00,True,True
395,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,350.00,350.00,True,True
396,Clutch Disc,Clutch Disc,replacement,False,Transmission,1.0,pc,3050.00,3050.00,True,True
396,Pressure Plate,Pressure Plate,replacement,False,Transmission,1.0,pc,3750.00,3750.00,True,True
396,RTV Silicone Gasket Maker,RTV Silicone Gasket Maker,standard,False,Fluids & Consumables,1.0,tube,250.00,250.00,True,True
397,Suspension Bushing,Suspension Bushing,replacement,False,Steering & Suspension,3.0,pc,600.00,1800.00,True,True
397,Tie Rod End,Tie Rod End,replacement,False,Steering & Suspension,2.0,pc,1100.00,2200.00,True,True
397,Shock Absorber,Shock Absorber,replacement,False,Steering & Suspension,2.0,pc,2100.00,4200.00,True,True
397,Shock Mounting,Shock Mounting,replacement,False,Steering & Suspension,2.0,pc,1100.00,2200.00,True,True
398,Suspension Bushing,Suspension Bushing,replacement,False,Steering & Suspension,3.0,pc,650.00,1950.00,True,True
398,Tie Rod End,Tie Rod End,replacement,False,Steering & Suspension,2.0,pc,1250.00,2500.00,True,True
398,Stabilizer Link,Stabilizer Link,replacement,False,Steering & Suspension,2.0,pc,1200.00,2400.00,True,True
398,Shock Mounting,Shock Mounting,replacement,False,Steering & Suspension,2.0,pc,1250.00,2500.00,True,True
399,Suspension Bushing,Suspension Bushing,replacement,False,Steering & Suspension,3.0,pc,500.00,1500.00,True,True
399,Tie Rod End,Tie Rod End,replacement,False,Steering & Suspension,2.0,pc,1150.00,2300.00,True,True
399,Stabilizer Link,Stabilizer Link,replacement,False,Steering & Suspension,2.0,pc,1300.00,2600.00,True,True
399,Shock Absorber,Shock Absorber,replacement,False,Steering & Suspension,2.0,pc,1950.00,3900.00,True,True
399,Shock Mounting,Shock Mounting,replacement,False,Steering & Suspension,2.0,pc,1000.00,2000.00,True,True
400,Clutch Disc,Clutch Disc,replacement,False,Transmission,1.0,pc,2700.00,2700.00,True,True
400,Pressure Plate,Pressure Plate,replacement,False,Transmission,1.0,pc,3800.00,3800.00,True,True
400,Release Bearing,Release Bearing,replacement,False,Transmission,1.0,pc,900.00,900.00,True,True
401,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,4.0,liter,450.00,1800.00,True,True
401,Oil Filter,Oil Filter,original,True,Filters,1.0,pc,750.00,750.00,True,True
401,Air Filter,Air Filter,replacement,False,Filters,1.0,pc,650.00,650.00,True,True
401,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,500.00,500.00,True,True
401,Fuel Filter,Fuel Filter,replacement,False,Filters,1.0,pc,600.00,600.00,True,True
402,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,2.0,can,250.00,500.00,True,True
402,Brake Fluid,Brake Fluid,standard,False,Fluids & Consumables,1.0,bottle,250.00,250.00,True,True
402,Brake Pads,Brake Pads,original,True,Braking,1.0,set,2900.00,2900.00,True,True
402,Brake Shoe,Brake Shoe,original,True,Braking,1.0,set,2550.00,2550.00,True,True
402,Wheel Cylinder,Wheel Cylinder,replacement,False,Braking,1.0,pc,1050.00,1050.00,True,True
403,Clutch Disc,Clutch Disc,replacement,False,Transmission,1.0,pc,2750.00,2750.00,True,True
403,Pressure Plate,Pressure Plate,replacement,False,Transmission,1.0,pc,3400.00,3400.00,True,True
403,Release Bearing,Release Bearing,replacement,False,Transmission,1.0,pc,900.00,900.00,True,True
403,RTV Silicone Gasket Maker,RTV Silicone Gasket Maker,standard,False,Fluids & Consumables,1.0,tube,250.00,250.00,True,True
403,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,1.0,can,250.00,250.00,True,True
404,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,450.00,450.00,True,True
404,Air Filter,Air Filter,replacement,False,Filters,1.0,pc,700.00,700.00,True,True
404,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,450.00,450.00,True,True
404,Fuel Filter,Fuel Filter,replacement,False,Filters,1.0,pc,600.00,600.00,True,True
405,Overhauling Gasket Set,Overhauling Gasket Set,original,True,Engine,1.0,set,7450.00,7450.00,True,True
405,Valve Cover Gasket,Valve Cover Gasket,replacement,False,Engine,1.0,pc,550.00,550.00,True,True
405,Crankshaft Oil Seal,Crankshaft Oil Seal,replacement,False,Engine,1.0,pc,1650.00,1650.00,True,True
405,Spark Plug,Spark Plug,replacement,False,Ignition & Electrical,4.0,pc,350.00,1400.00,True,True
405,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,350.00,350.00,True,True
406,Suspension Bushing,Suspension Bushing,original,True,Steering & Suspension,4.0,pc,1250.00,5000.00,True,True
406,Tie Rod End,Tie Rod End,original,True,Steering & Suspension,2.0,pc,2200.00,4400.00,True,True
406,Stabilizer Link,Stabilizer Link,original,True,Steering & Suspension,2.0,pc,1600.00,3200.00,True,True
406,Shock Absorber,Shock Absorber,original,True,Steering & Suspension,2.0,pc,5100.00,10200.00,True,True
406,Shock Mounting,Shock Mounting,original,True,Steering & Suspension,2.0,pc,2100.00,4200.00,True,True
407,Suspension Bushing,Suspension Bushing,original,True,Steering & Suspension,4.0,pc,1100.00,4400.00,True,True
407,Tie Rod End,Tie Rod End,original,True,Steering & Suspension,2.0,pc,2150.00,4300.00,True,True
407,Stabilizer Link,Stabilizer Link,original,True,Steering & Suspension,2.0,pc,2100.00,4200.00,True,True
407,Shock Mounting,Shock Mounting,original,True,Steering & Suspension,2.0,pc,2250.00,4500.00,True,True
408,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,2.0,can,250.00,500.00,True,True
408,Brake Fluid,Brake Fluid,standard,False,Fluids & Consumables,1.0,bottle,300.00,300.00,True,True
408,Brake Pads,Brake Pads,replacement,False,Braking,2.0,set,1600.00,3200.00,True,True
408,Brake Shoe,Brake Shoe,replacement,False,Braking,1.0,set,1150.00,1150.00,True,True
408,Wheel Cylinder,Wheel Cylinder,replacement,False,Braking,2.0,pc,850.00,1700.00,True,True
409,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,4.0,liter,450.00,1800.00,True,True
409,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,350.00,350.00,True,True
409,Air Filter,Air Filter,replacement,False,Filters,1.0,pc,550.00,550.00,True,True
409,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,450.00,450.00,True,True
409,Fuel Filter,Fuel Filter,replacement,False,Filters,1.0,pc,650.00,650.00,True,True
410,A/C Evaporator,A/C Evaporator,replacement,False,General,1.0,pc,5050.00,5050.00,True,True
410,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,1100.00,1100.00,True,True
410,Freon (R134a),Freon (R134a),standard,False,Fluids & Consumables,2.0,can,550.00,1100.00,True,True
410,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,450.00,450.00,True,True
411,Suspension Bushing,Suspension Bushing,replacement,False,Steering & Suspension,2.0,pc,700.00,1400.00,True,True
411,Tie Rod End,Tie Rod End,replacement,False,Steering & Suspension,2.0,pc,1300.00,2600.00,True,True
411,Stabilizer Link,Stabilizer Link,replacement,False,Steering & Suspension,2.0,pc,1400.00,2800.00,True,True
412,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,6.0,liter,450.00,2700.00,True,True
412,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,400.00,400.00,True,True
412,Air Filter,Air Filter,replacement,False,Filters,1.0,pc,650.00,650.00,True,True
412,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,450.00,450.00,True,True
412,Fuel Filter,Fuel Filter,replacement,False,Filters,1.0,pc,600.00,600.00,True,True
413,Clutch Disc,Clutch Disc,replacement,False,Transmission,1.0,pc,3150.00,3150.00,True,True
413,Pressure Plate,Pressure Plate,replacement,False,Transmission,1.0,pc,4050.00,4050.00,True,True
413,Release Bearing,Release Bearing,original,True,Transmission,1.0,pc,2000.00,2000.00,True,True
413,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,1.0,can,250.00,250.00,True,True
414,Suspension Bushing,Suspension Bushing,original,True,Steering & Suspension,2.0,pc,1200.00,2400.00,True,True
414,Tie Rod End,Tie Rod End,original,True,Steering & Suspension,2.0,pc,2200.00,4400.00,True,True
414,Stabilizer Link,Stabilizer Link,original,True,Steering & Suspension,2.0,pc,1700.00,3400.00,True,True
414,Shock Absorber,Shock Absorber,original,True,Steering & Suspension,2.0,pc,5000.00,10000.00,True,True
414,Shock Mounting,Shock Mounting,original,True,Steering & Suspension,2.0,pc,2250.00,4500.00,True,True
415,Brake Fluid,Brake Fluid,standard,False,Fluids & Consumables,1.0,bottle,300.00,300.00,True,True
415,Brake Pads,Brake Pads,original,True,Braking,2.0,set,2950.00,5900.00,True,True
415,Brake Shoe,Brake Shoe,original,True,Braking,1.0,set,2750.00,2750.00,True,True
415,Wheel Cylinder,Wheel Cylinder,original,True,Braking,2.0,pc,1750.00,3500.00,True,True
416,Suspension Bushing,Suspension Bushing,original,True,Steering & Suspension,2.0,pc,1500.00,3000.00,True,True
416,Shock Absorber,Shock Absorber,original,True,Steering & Suspension,2.0,pc,4850.00,9700.00,True,True
416,Shock Mounting,Shock Mounting,original,True,Steering & Suspension,2.0,pc,1800.00,3600.00,True,True
417,Clutch Disc,Clutch Disc,replacement,False,Transmission,1.0,pc,2800.00,2800.00,True,True
417,Pressure Plate,Pressure Plate,replacement,False,Transmission,1.0,pc,3700.00,3700.00,True,True
417,Release Bearing,Release Bearing,replacement,False,Transmission,1.0,pc,950.00,950.00,True,True
417,RTV Silicone Gasket Maker,RTV Silicone Gasket Maker,standard,False,Fluids & Consumables,1.0,tube,250.00,250.00,True,True
417,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,1.0,can,200.00,200.00,True,True
418,Suspension Bushing,Suspension Bushing,original,True,Steering & Suspension,3.0,pc,1350.00,4050.00,True,True
418,Tie Rod End,Tie Rod End,original,True,Steering & Suspension,2.0,pc,2400.00,4800.00,True,True
418,Shock Absorber,Shock Absorber,original,True,Steering & Suspension,2.0,pc,3850.00,7700.00,True,True
418,Shock Mounting,Shock Mounting,original,True,Steering & Suspension,2.0,pc,2000.00,4000.00,True,True
419,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,1.0,can,250.00,250.00,True,True
419,Brake Fluid,Brake Fluid,standard,False,Fluids & Consumables,1.0,bottle,350.00,350.00,True,True
419,Brake Pads,Brake Pads,original,True,Braking,1.0,set,3200.00,3200.00,True,True
419,Brake Shoe,Brake Shoe,original,True,Braking,1.0,set,3100.00,3100.00,True,True
419,Wheel Cylinder,Wheel Cylinder,original,True,Braking,2.0,pc,1550.00,3100.00,True,True
420,Release Bearing,Release Bearing,replacement,False,Transmission,1.0,pc,900.00,900.00,True,True
420,RTV Silicone Gasket Maker,RTV Silicone Gasket Maker,standard,False,Fluids & Consumables,1.0,tube,200.00,200.00,True,True
420,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,1.0,can,250.00,250.00,True,True
421,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,4.0,liter,450.00,1800.00,True,True
421,Oil Filter,Oil Filter,original,True,Filters,1.0,pc,750.00,750.00,True,True
421,Air Filter,Air Filter,original,True,Filters,1.0,pc,2250.00,2250.00,True,True
421,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,400.00,400.00,True,True
421,Fuel Filter,Fuel Filter,replacement,False,Filters,1.0,pc,600.00,600.00,True,True
422,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,350.00,350.00,True,True
422,Air Filter,Air Filter,replacement,False,Filters,1.0,pc,600.00,600.00,True,True
422,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,500.00,500.00,True,True
422,Fuel Filter,Fuel Filter,replacement,False,Filters,1.0,pc,600.00,600.00,True,True
423,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,1.0,can,250.00,250.00,True,True
423,Brake Fluid,Brake Fluid,standard,False,Fluids & Consumables,1.0,bottle,350.00,350.00,True,True
423,Brake Shoe,Brake Shoe,replacement,False,Braking,1.0,set,1200.00,1200.00,True,True
424,Brake Fluid,Brake Fluid,standard,False,Fluids & Consumables,1.0,bottle,300.00,300.00,True,True
424,Brake Pads,Brake Pads,replacement,False,Braking,1.0,set,1400.00,1400.00,True,True
424,Brake Shoe,Brake Shoe,original,True,Braking,1.0,set,2800.00,2800.00,True,True
424,Wheel Cylinder,Wheel Cylinder,replacement,False,Braking,1.0,pc,900.00,900.00,True,True
425,Suspension Bushing,Suspension Bushing,original,True,Steering & Suspension,3.0,pc,1300.00,3900.00,True,True
425,Tie Rod End,Tie Rod End,replacement,False,Steering & Suspension,2.0,pc,1300.00,2600.00,True,True
425,Stabilizer Link,Stabilizer Link,replacement,False,Steering & Suspension,2.0,pc,1050.00,2100.00,True,True
425,Shock Absorber,Shock Absorber,replacement,False,Steering & Suspension,2.0,pc,2450.00,4900.00,True,True
425,Shock Mounting,Shock Mounting,replacement,False,Steering & Suspension,2.0,pc,1050.00,2100.00,True,True
426,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,5.0,liter,500.00,2500.00,True,True
426,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,500.00,500.00,True,True
427,Valve Cover Gasket,Valve Cover Gasket,original,True,Engine,1.0,pc,1500.00,1500.00,True,True
427,RTV Silicone Gasket Maker,RTV Silicone Gasket Maker,standard,False,Fluids & Consumables,1.0,tube,250.00,250.00,True,True
427,Drive / Fan Belt,Drive / Fan Belt,original,True,General,1.0,pc,2600.00,2600.00,True,True
427,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,3.0,liter,450.00,1350.00,True,True
427,Oil Filter,Oil Filter,original,True,Filters,1.0,pc,850.00,850.00,True,True
428,A/C Evaporator,A/C Evaporator,replacement,False,General,1.0,pc,4900.00,4900.00,True,True
428,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,800.00,800.00,True,True
428,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,550.00,550.00,True,True
429,Valve Cover Gasket,Valve Cover Gasket,original,True,Engine,1.0,pc,1500.00,1500.00,True,True
429,Drive / Fan Belt,Drive / Fan Belt,original,True,General,1.0,pc,2700.00,2700.00,True,True
429,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,4.0,liter,450.00,1800.00,True,True
429,Oil Filter,Oil Filter,original,True,Filters,1.0,pc,800.00,800.00,True,True
430,Suspension Bushing,Suspension Bushing,original,True,Steering & Suspension,3.0,pc,1350.00,4050.00,True,True
430,Tie Rod End,Tie Rod End,original,True,Steering & Suspension,2.0,pc,2650.00,5300.00,True,True
430,Shock Absorber,Shock Absorber,original,True,Steering & Suspension,2.0,pc,4450.00,8900.00,True,True
430,Shock Mounting,Shock Mounting,original,True,Steering & Suspension,2.0,pc,1800.00,3600.00,True,True
431,Brake Fluid,Brake Fluid,standard,False,Fluids & Consumables,1.0,bottle,300.00,300.00,True,True
431,Brake Pads,Brake Pads,replacement,False,Braking,1.0,set,1450.00,1450.00,True,True
431,Brake Shoe,Brake Shoe,replacement,False,Braking,1.0,set,1150.00,1150.00,True,True
431,Wheel Cylinder,Wheel Cylinder,replacement,False,Braking,2.0,pc,900.00,1800.00,True,True
432,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,4.0,liter,450.00,1800.00,True,True
432,Air Filter,Air Filter,original,True,Filters,1.0,pc,2150.00,2150.00,True,True
432,Cabin Filter,Cabin Filter,original,True,Filters,1.0,pc,1250.00,1250.00,True,True
432,Fuel Filter,Fuel Filter,original,True,Filters,1.0,pc,1800.00,1800.00,True,True
433,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,7.0,liter,450.00,3150.00,True,True
433,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,350.00,350.00,True,True
433,Cabin Filter,Cabin Filter,original,True,Filters,1.0,pc,1050.00,1050.00,True,True
434,Valve Cover Gasket,Valve Cover Gasket,original,True,Engine,1.0,pc,1750.00,1750.00,True,True
434,Crankshaft Oil Seal,Crankshaft Oil Seal,original,True,Engine,1.0,pc,2750.00,2750.00,True,True
434,Drive / Fan Belt,Drive / Fan Belt,original,True,General,1.0,pc,2900.00,2900.00,True,True
434,Oil Filter,Oil Filter,original,True,Filters,1.0,pc,750.00,750.00,True,True
435,Clutch Disc,Clutch Disc,replacement,False,Transmission,1.0,pc,3100.00,3100.00,True,True
435,Pressure Plate,Pressure Plate,original,True,Transmission,1.0,pc,4850.00,4850.00,True,True
435,Release Bearing,Release Bearing,original,True,Transmission,1.0,pc,1850.00,1850.00,True,True
435,RTV Silicone Gasket Maker,RTV Silicone Gasket Maker,standard,False,Fluids & Consumables,1.0,tube,250.00,250.00,True,True
436,Brake Fluid,Brake Fluid,standard,False,Fluids & Consumables,1.0,bottle,350.00,350.00,True,True
436,Brake Pads,Brake Pads,replacement,False,Braking,2.0,set,1450.00,2900.00,True,True
436,Brake Shoe,Brake Shoe,replacement,False,Braking,1.0,set,1450.00,1450.00,True,True
436,Wheel Cylinder,Wheel Cylinder,replacement,False,Braking,2.0,pc,1050.00,2100.00,True,True
437,Clutch Disc,Clutch Disc,original,True,Transmission,1.0,pc,5850.00,5850.00,True,True
437,Pressure Plate,Pressure Plate,original,True,Transmission,1.0,pc,4850.00,4850.00,True,True
437,Release Bearing,Release Bearing,original,True,Transmission,1.0,pc,1700.00,1700.00,True,True
437,RTV Silicone Gasket Maker,RTV Silicone Gasket Maker,standard,False,Fluids & Consumables,1.0,tube,250.00,250.00,True,True
438,Freon (R134a),Freon (R134a),standard,False,Fluids & Consumables,1.0,can,450.00,450.00,True,True
438,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,500.00,500.00,True,True
439,Clutch Disc,Clutch Disc,replacement,False,Transmission,1.0,pc,2600.00,2600.00,True,True
439,Pressure Plate,Pressure Plate,replacement,False,Transmission,1.0,pc,3100.00,3100.00,True,True
439,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,1.0,can,250.00,250.00,True,True
440,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,4.0,liter,500.00,2000.00,True,True
440,Oil Filter,Oil Filter,original,True,Filters,1.0,pc,750.00,750.00,True,True
440,Air Filter,Air Filter,original,True,Filters,1.0,pc,2200.00,2200.00,True,True
440,Cabin Filter,Cabin Filter,original,True,Filters,1.0,pc,1550.00,1550.00,True,True
440,Fuel Filter,Fuel Filter,original,True,Filters,1.0,pc,1650.00,1650.00,True,True
441,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,1.0,can,300.00,300.00,True,True
