id,job_order_id,service_id,description_of_work,estimated_duration,actual_duration,estimated_hours,actual_hours,estimated_amount,actual_amount
511,526,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",04:58:04,07:33:21,3.13,5.82,5506.45,13222.80
512,526,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",05:04:55,08:15:26,5.87,6.84,9615.85,11524.58
513,527,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,05:31:57,07:10:58,5.39,7.22,8098.21,12899.67
514,527,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",07:18:33,06:20:49,3.34,5.98,4030.87,10345.96
515,528,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:51:50,03:26:48,6.76,3.63,11319.86,10915.07
516,528,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,04:00:30,05:29:37,4.67,7.40,8651.57,3139.04
517,529,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",05:11:43,06:15:31,4.07,4.30,6529.13,13067.02
518,529,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",05:57:23,06:33:28,3.84,8.16,8763.35,9434.30
519,530,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:22:48,03:16:13,4.12,5.68,4573.93,3723.73
520,530,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,06:59:42,04:56:29,3.11,8.84,11007.09,13964.79
521,531,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,07:49:49,03:23:35,3.85,8.62,4856.37,8012.02
522,531,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",03:45:26,06:28:38,4.70,5.02,8744.86,9233.97
523,532,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,07:58:59,03:17:49,3.79,8.99,4726.72,11440.29
524,532,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",06:06:59,04:30:46,4.97,4.87,10135.82,4741.68
525,533,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,05:53:27,03:19:28,4.59,4.22,11233.11,6065.00
526,533,3,Complete automatic transmission rebuild with torque converter replacement.,07:04:50,07:04:55,7.63,5.00,7444.51,8755.21
527,534,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",05:33:44,06:35:38,6.14,8.57,7921.80,3312.76
528,534,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,07:20:25,06:23:48,4.79,6.90,6360.11,10729.36
529,535,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,04:27:39,07:34:44,7.65,5.63,8581.32,8604.66
530,535,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,07:07:10,05:09:44,7.88,6.65,6395.05,12383.68
531,536,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",06:54:26,04:54:19,3.48,7.25,11255.74,13977.01
532,536,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:04:30,06:52:28,5.44,3.87,7215.68,4428.79
533,537,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",05:33:17,05:15:02,5.12,8.06,9867.66,10017.87
534,537,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",04:44:33,06:19:38,4.69,6.47,6448.87,4959.51
535,538,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",04:23:32,07:55:01,3.92,7.21,10987.88,13658.22
536,538,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,06:27:40,06:15:21,5.37,6.17,11565.92,4239.23
537,539,3,Complete automatic transmission rebuild with torque converter replacement.,03:02:40,06:53:44,3.55,3.94,6778.86,6983.00
538,539,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",06:25:49,04:53:08,5.23,7.70,8356.11,4293.37
539,540,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",03:27:46,07:18:12,3.11,6.85,8427.92,9445.57
540,540,3,Complete automatic transmission rebuild with torque converter replacement.,06:38:55,03:41:44,7.97,3.53,5942.57,4521.34
541,541,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",07:22:47,06:08:35,5.23,4.28,10507.05,4041.75
542,541,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",03:18:38,03:13:56,3.78,6.39,10484.92,13766.32
543,542,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",03:53:52,08:05:52,4.37,5.15,3070.70,5794.38
544,542,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",05:21:04,08:54:00,4.03,6.76,6527.58,8400.31
545,543,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:13:51,05:52:37,6.14,7.17,3790.68,12349.43
546,543,3,Complete automatic transmission rebuild with torque converter replacement.,05:38:38,07:23:01,5.74,7.68,9868.31,9025.01
547,544,3,Complete automatic transmission rebuild with torque converter replacement.,05:06:48,04:00:52,7.18,5.64,9450.51,3340.16
548,544,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",07:23:13,05:15:27,7.92,4.96,5918.67,12700.24
549,545,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,06:30:59,05:36:34,3.44,8.15,7599.83,7120.68
550,545,3,Complete automatic transmission rebuild with torque converter replacement.,07:04:44,03:16:59,3.69,3.51,10056.17,10978.17
551,546,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",04:37:16,07:59:04,6.16,5.54,8391.93,4400.80
552,546,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",07:39:26,06:44:00,7.22,7.21,5616.19,11875.74
553,547,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,05:44:38,06:48:47,7.41,4.92,11603.09,7032.84
554,547,3,Complete automatic transmission rebuild with torque converter replacement.,04:28:47,07:53:52,7.68,5.96,8423.38,7588.30
555,548,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,05:18:41,06:03:47,3.83,8.95,8779.68,3152.97
556,548,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",07:52:11,08:25:30,3.36,5.99,8060.64,10880.36
557,549,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",03:51:33,08:27:58,5.17,8.89,7672.65,10395.84
558,549,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",06:02:39,07:58:59,5.46,4.97,9381.67,6266.54
559,550,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",06:55:34,04:41:46,5.42,4.29,11374.02,5376.67
560,550,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,04:41:45,05:49:59,7.40,5.20,4689.17,6617.63
561,551,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",07:43:49,04:04:02,3.70,6.76,4717.86,7633.50
562,551,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",05:22:16,03:56:04,5.40,6.78,9440.88,7766.48
563,552,3,Complete automatic transmission rebuild with torque converter replacement.,06:44:59,03:20:22,7.08,6.55,9263.74,12949.84
564,552,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",05:36:31,04:54:10,6.40,7.61,7566.38,12306.27
565,553,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",06:26:21,08:30:39,7.37,5.55,5762.48,5013.91
566,553,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",07:52:38,07:30:19,5.35,5.70,9451.88,8736.20
567,554,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",07:36:06,05:38:21,4.29,5.51,8824.65,10073.63
568,554,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",04:24:28,06:17:31,5.89,4.08,10036.18,13914.37
569,555,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",04:29:52,06:34:51,3.81,3.93,11273.06,7857.38
570,555,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",06:33:32,05:31:02,6.76,6.60,9949.53,3522.15
571,556,3,Complete automatic transmission rebuild with torque converter replacement.,04:22:31,06:32:57,5.97,4.74,8151.83,8886.09
572,556,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,06:46:39,06:25:30,3.99,4.09,3986.59,5048.15
573,557,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",03:07:23,05:35:07,4.57,6.82,6588.56,10015.85
574,557,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",03:00:29,06:01:06,4.00,3.76,3303.74,13889.37
575,558,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,07:19:08,08:52:12,7.63,8.30,5431.97,5703.02
576,558,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",04:26:37,05:11:09,3.59,4.04,3389.64,10539.57
577,559,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,05:24:33,08:16:34,5.52,7.27,10687.06,10995.06
578,559,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",07:28:02,04:55:03,6.16,6.34,4243.36,3143.63
579,560,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",05:58:28,07:00:36,7.87,4.76,11495.08,8288.23
580,560,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",05:06:48,08:49:18,6.56,8.43,11645.58,12351.70
581,561,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,06:46:07,06:26:37,3.62,5.81,7805.70,13088.35
582,561,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",05:04:01,07:47:01,4.14,5.07,3442.40,12455.02
583,562,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",05:45:21,03:21:37,4.43,4.86,8951.76,9870.70
584,562,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",07:47:48,03:34:59,3.04,5.10,6105.22,7146.55
585,563,3,Complete automatic transmission rebuild with torque converter replacement.,06:35:33,08:21:37,7.86,7.27,6894.77,11369.84
586,563,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:11:22,07:23:32,5.55,7.34,4859.80,8659.27
587,564,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",04:57:29,03:00:16,7.79,5.80,10117.73,12681.01
588,564,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",06:44:44,04:02:52,7.93,4.05,3658.35,6312.74
589,565,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:43:28,05:42:52,7.03,6.56,6864.90,7604.80
590,565,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",04:49:45,05:53:18,6.86,8.29,3795.57,5307.53
591,566,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",06:28:45,07:20:16,4.16,7.44,5234.60,9906.22
592,566,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",03:17:27,04:06:28,5.35,7.35,10221.26,5518.45
593,567,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",04:54:46,04:44:59,4.62,8.45,9488.38,9648.03
594,567,3,Complete automatic transmission rebuild with torque converter replacement.,05:56:53,08:34:56,5.30,6.17,4874.77,8816.11
595,568,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,07:30:22,04:49:07,3.88,6.58,6540.12,10793.54
596,568,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",06:43:11,08:32:53,4.81,8.81,11634.87,4299.51
597,569,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",06:21:27,05:38:19,3.94,7.12,9336.21,10180.04
598,569,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:36:28,05:48:26,3.98,4.96,9690.65,10946.86
599,570,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",06:32:19,04:26:25,7.04,7.01,7331.33,3960.63
600,570,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",06:07:31,06:41:11,3.45,5.13,8206.70,7697.27
601,571,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",06:26:02,04:58:00,7.65,6.86,3321.94,5109.89
602,571,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:40:29,04:45:14,4.79,7.16,4634.92,9217.72
603,572,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:00:53,08:37:34,6.25,6.16,11750.57,7182.38
604,572,3,Complete automatic transmission rebuild with torque converter replacement.,04:03:46,08:51:35,7.21,5.72,3727.96,5708.41
605,573,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:34:33,03:03:45,5.73,6.02,7081.38,12708.08
606,573,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",03:47:52,07:37:54,5.31,4.45,5091.25,10974.01
607,574,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",03:08:15,05:26:17,3.15,6.66,3606.35,7431.19
608,574,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",06:24:45,04:12:42,7.59,7.49,10895.78,8254.23
609,575,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",06:07:56,07:50:58,4.35,5.59,4051.16,8299.70
610,575,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",06:46:05,04:00:37,7.86,4.97,8130.88,7990.05
611,576,3,Complete automatic transmission rebuild with torque converter replacement.,03:59:14,04:44:53,3.89,6.16,11446.48,3800.33
612,576,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",07:29:06,08:23:23,3.52,8.20,3758.08,9695.12
613,577,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,04:24:54,06:07:27,3.85,7.11,4138.58,11523.41
614,577,3,Complete automatic transmission rebuild with torque converter replacement.,07:11:15,05:27:39,7.68,4.64,6542.60,4270.06
615,578,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,05:57:55,07:46:54,7.24,7.92,5735.73,5033.13
616,578,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,05:12:52,06:17:00,5.03,5.07,6307.23,5543.67
617,579,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",07:58:56,08:57:30,3.07,7.17,11133.59,10515.06
618,579,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,05:56:08,03:03:51,5.71,3.87,7819.22,3475.13
619,580,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",05:09:53,03:15:02,5.79,7.86,3596.05,11482.17
620,580,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",06:57:12,03:47:59,6.29,5.14,10337.93,4894.87
621,581,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",07:10:01,07:16:47,3.27,5.25,3035.71,11251.51
622,581,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,07:26:20,08:42:30,4.98,7.30,6921.19,3763.75
623,582,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",03:31:48,06:24:20,7.13,6.50,4710.14,9393.72
624,582,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",07:53:45,06:10:51,4.99,4.84,3350.09,10689.77
625,583,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",07:06:03,07:38:18,5.16,6.46,6340.99,9882.62
626,583,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",04:41:10,07:15:09,5.85,5.43,6149.37,3589.45
627,584,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",03:15:32,05:08:21,4.50,5.57,5764.27,10235.16
628,584,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:16:59,05:31:22,7.67,4.98,10085.95,13688.29
629,585,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",03:01:30,04:40:04,3.36,5.74,6156.38,9454.67
630,585,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",07:33:26,04:33:00,3.05,6.32,7351.40,10151.11
631,586,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",05:41:33,05:41:27,7.29,4.15,3877.71,11542.77
632,586,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",03:23:37,05:21:30,4.30,8.28,7069.95,12695.79
633,587,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,06:53:47,04:48:31,5.06,4.78,9041.03,4079.60
634,587,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:08:12,03:49:43,6.77,3.88,4229.23,13599.95
635,588,3,Complete automatic transmission rebuild with torque converter replacement.,03:21:50,08:42:45,6.01,4.72,11811.01,12980.97
636,588,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:58:54,06:16:49,5.78,4.17,4580.08,9238.11
637,589,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",07:23:03,07:58:44,3.59,6.72,9079.59,4088.39
638,589,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",07:12:06,06:16:11,3.68,4.14,10616.30,6126.04
639,590,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,04:46:22,07:56:16,6.44,4.06,3649.25,12990.14
640,590,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",05:01:58,07:13:34,6.18,7.42,10385.43,3933.93
641,591,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,05:16:11,07:30:26,3.79,6.11,10990.24,12856.07
642,591,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:32:34,05:01:44,3.36,8.97,7910.33,7399.58
643,592,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,05:44:12,06:07:01,6.51,4.50,10249.14,7365.96
644,592,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:03:14,03:06:34,3.19,4.80,11358.38,11565.48
645,593,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",07:04:01,07:14:07,7.62,8.09,5053.63,11808.58
646,593,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:07:22,06:14:42,3.83,7.33,3664.21,3827.94
647,594,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,05:00:19,08:52:10,5.49,7.73,6605.01,11408.12
648,594,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",03:15:53,03:00:54,5.72,7.37,6786.97,3858.13
649,595,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",03:41:41,08:07:55,3.09,5.55,4765.17,8492.73
650,595,3,Complete automatic transmission rebuild with torque converter replacement.,07:28:23,08:28:08,7.27,7.27,5208.40,8991.63
651,596,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",04:41:03,06:08:45,3.34,6.51,5230.16,5164.67
652,596,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",06:53:51,07:26:15,7.49,6.45,8210.68,13785.29
653,597,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",06:19:53,06:46:35,4.00,6.99,4425.74,9839.20
654,597,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,07:09:59,04:29:15,4.63,4.62,7989.77,6487.62
655,598,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",06:16:01,04:00:52,6.13,3.62,4187.22,11592.19
656,598,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",05:25:52,06:20:44,3.15,3.98,5243.41,7264.41
657,599,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",05:42:56,05:15:22,6.14,8.39,11937.13,5652.68
658,599,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,05:12:14,04:30:19,3.75,4.24,10359.16,5062.23
659,600,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",03:41:34,03:56:19,4.33,5.67,8504.35,5989.35
660,600,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",06:20:23,06:39:06,3.11,3.82,10981.86,9901.63
661,601,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",05:45:19,03:24:51,5.98,8.63,3351.50,8445.26
662,601,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",06:59:51,07:33:06,3.38,6.46,9663.41,6274.81
663,602,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",03:06:55,03:08:21,4.38,8.82,5117.66,3916.84
664,602,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",03:37:33,06:25:20,4.81,7.08,6510.26,9748.74
665,603,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",05:23:59,06:50:28,7.56,6.14,8930.52,12586.17
666,603,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",03:02:44,06:03:28,5.67,6.26,9468.84,6129.22
667,604,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,07:17:58,06:09:29,4.95,6.42,11536.77,3203.58
668,604,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",05:15:38,06:06:26,3.31,4.59,10530.78,7566.84
669,605,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",06:12:07,08:21:35,6.69,5.37,5266.99,13594.85
670,605,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",07:33:17,08:49:07,7.57,8.29,4866.11,7930.17
671,606,3,Complete automatic transmission rebuild with torque converter replacement.,04:22:31,05:22:14,7.72,3.81,11296.14,6268.99
672,606,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",04:19:39,03:42:51,7.12,5.12,6065.90,13101.66
673,607,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",03:53:05,08:37:41,3.97,8.89,5207.13,13356.00
674,607,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",03:26:22,05:21:03,6.93,8.67,9232.12,6779.19
675,608,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,06:07:35,08:04:32,3.95,5.95,6519.10,13261.83
676,608,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",07:51:49,04:36:23,5.36,4.17,3772.09,9626.84
677,609,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,04:47:43,06:44:04,4.81,5.74,11624.43,3759.67
678,609,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,07:33:19,04:30:57,5.14,8.16,10138.85,11631.73
679,610,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",07:56:05,04:06:46,5.15,3.75,11982.77,8745.87
680,610,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,04:34:28,07:31:06,5.98,6.85,9550.65,10031.90
681,611,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,05:27:15,03:04:03,7.16,7.33,3381.95,13893.77
682,611,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",05:53:12,03:52:27,5.52,8.37,10369.08,12553.60
683,612,3,Complete automatic transmission rebuild with torque converter replacement.,03:20:36,08:29:03,7.15,4.61,8900.20,4379.63
684,612,3,Complete automatic transmission rebuild with torque converter replacement.,03:54:20,07:58:52,6.89,6.60,5103.55,4140.59
685,613,3,Complete automatic transmission rebuild with torque converter replacement.,06:12:28,05:50:40,3.66,4.88,8937.32,8584.11
686,613,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",07:18:16,08:54:30,4.50,8.21,9874.55,11574.80
687,614,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",03:16:04,08:56:29,7.21,8.85,9682.06,4261.54
688,614,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,04:08:28,07:14:06,7.79,3.73,10157.79,13013.50
689,615,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:47:52,05:21:01,6.69,3.61,8797.72,12021.48
690,615,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",03:05:48,04:13:46,3.02,8.12,8393.06,12975.42
691,616,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",03:54:28,06:52:09,3.24,5.05,8527.07,11161.72
692,616,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",03:25:57,04:46:39,3.89,6.39,6102.41,12016.85
693,617,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",06:23:52,03:53:06,6.99,3.82,3737.19,7537.50
694,617,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",04:22:05,07:25:18,5.06,4.38,10794.75,8740.97
695,618,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",06:09:34,06:11:30,3.34,8.84,8243.34,9496.54
696,618,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",03:02:55,03:49:22,7.74,8.58,11509.31,5769.96
697,619,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",06:05:25,05:32:06,5.52,7.87,5603.08,5248.68
698,619,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",07:46:55,04:14:31,4.59,7.85,10972.77,5305.85
699,620,3,Complete automatic transmission rebuild with torque converter replacement.,05:32:41,07:27:12,5.63,8.32,8193.44,8963.06
700,620,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",07:30:26,03:35:23,3.66,6.09,7629.52,12548.99
701,621,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",04:41:04,05:03:45,6.46,7.88,10475.77,11108.94
702,621,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",04:25:14,06:01:37,6.33,3.67,7208.46,10278.82
703,622,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,06:14:07,04:58:24,5.54,5.71,4416.72,8253.90
704,622,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:37:43,06:56:30,7.86,8.20,8935.33,13578.34
705,623,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:23:33,04:09:24,7.45,8.29,4089.05,3294.60
706,623,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",06:47:58,05:44:33,7.34,5.97,9218.14,13309.65
707,624,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",07:42:42,08:24:45,7.95,8.31,4331.25,10145.42
708,624,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:26:18,07:09:56,3.11,4.99,7025.60,9380.40
709,625,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",03:28:42,06:16:18,3.95,7.51,11263.48,6490.22
710,625,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",07:35:00,05:15:54,4.40,8.70,9051.80,12854.49
711,626,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",05:15:23,04:20:40,7.71,3.90,5634.77,6254.20
712,626,3,"A/C compressor, condenser, and evaporator coil replaced; system recharged.",04:48:31,07:05:06,4.14,3.84,7002.85,5617.98
713,627,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",04:21:21,08:44:38,3.41,8.45,9960.02,12587.76
714,627,3,"Major brake system overhaul: rotors, calipers, pads, and brake lines replaced.",07:49:06,03:43:32,3.26,4.46,5879.99,5261.72
715,628,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",06:35:04,08:39:39,6.33,6.48,11722.05,3200.59
716,628,3,Complete automatic transmission rebuild with torque converter replacement.,05:48:59,05:16:43,6.68,8.92,9465.29,8256.56
717,629,3,"Full suspension rebuild: shocks, struts, control arms, and bushings replaced.",05:58:57,07:18:21,7.93,8.49,9837.43,13293.98
718,629,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",05:12:04,08:59:55,6.52,7.83,4185.70,6447.99
719,630,3,Full engine overhaul including cylinder head resurfacing and gasket replacement.,03:30:26,05:08:02,4.88,8.78,8287.00,4495.09
720,630,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",07:38:19,03:00:06,7.35,6.94,11963.55,3667.64
721,631,3,"Fuel system overhaul: injectors cleaned, fuel pump and filter replaced.",04:40:45,08:44:49,5.27,5.63,4433.63,6755.93
722,631,3,"Timing belt, water pump, idler pulley, and tensioner replaced as full kit.",05:40:18,08:23:30,3.08,6.83,4648.78,3465.18
723,632,3,Full electrical diagnosis and rewiring of damaged harness and relay faults.,03:16:39,08:47:47,6.53,8.02,7911.71,8966.08
